country,year,EUaid,CIRI,polity,educm,logexp,fdi,logimp,loggdpc,demregion,regime,region
Indonesia,1997,3.135494232,3.5,0,5.699999809,3.270031452,2.150079727,3.319496393,6.684998989,0.222222224,2,East Asia and Pacific
Indonesia,1998,2.751292706,4.25,3.25,5.800000191,3.251325607,2.724197865,3.274885178,6.744350433,0.222222224,2,East Asia and Pacific
Indonesia,1999,2.699917555,5,6,5.900000095,3.327165604,2.167798281,3.337001324,6.776460648,0.222222224,2,East Asia and Pacific
Indonesia,2000,3.306353569,5.75,6,6,3.969690561,-0.252290457,3.766258478,6.622485161,0.222222224,2,East Asia and Pacific
Indonesia,2001,3.5364604,5.5,6.5,6.099999905,3.569930553,-1.332573533,3.311629534,6.617125988,0.222222224,2,East Asia and Pacific
Indonesia,2002,3.235331774,5.5,7,6.300000191,3.713018179,-2.757439375,3.416400433,6.651973724,0.222222224,2,East Asia and Pacific
Indonesia,2003,3.058150053,5.75,7.5,6.400000095,3.664385319,-1.855686188,3.426249981,6.674657822,0.222222224,2,East Asia and Pacific
Indonesia,2004,3.185242653,6.5,8,6.5,3.486996412,0.074151635,3.273055077,6.705659389,0.200000003,2,East Asia and Pacific
Ivory Coast,1989,5.58548069,7.25,-7.5,2.200000048,3.509453297,0.867507458,3.38845849,6.57144022,0.06818182,3,Sub-Saharan Africa
Ivory Coast,1990,5.099551678,7.25,-7,2.299999952,3.417337418,0.504174709,3.328273296,6.548012733,0.06818182,3,Sub-Saharan Africa
Ivory Coast,1991,5.075013638,7,-6.75,2.400000095,3.466777086,0.189545587,3.369197845,6.542910099,0.06818182,3,Sub-Saharan Africa
Ivory Coast,1992,5.042081833,6.75,-6.5,2.5,3.455997229,0.445671976,3.299962521,6.498077393,0.088888891,3,Sub-Saharan Africa
Ivory Coast,1993,4.901535988,6,-6.25,2.599999905,3.401588202,0.155402645,3.295321703,6.464905739,0.177777782,3,Sub-Saharan Africa
Ivory Coast,1994,3.46514225,6.25,-6,2.599999905,3.462903261,-2.069706678,3.336323738,6.429395676,0.200000003,3,Sub-Saharan Africa
Ivory Coast,1995,4.933985233,6.75,-6,2.700000048,3.382437706,0.795829713,3.254477262,6.395287037,0.191489369,4,Sub-Saharan Africa
Ivory Coast,1996,4.032114506,6.5,-4.75,2.799999952,3.701978445,0.938089311,3.377903461,6.372504234,0.212765962,3,Sub-Saharan Africa
Ivory Coast,1997,4.625638962,6.5,-2.25,2.900000095,3.73192215,1.922545791,3.539307117,6.412010193,0.212765962,3,Sub-Saharan Africa
Ivory Coast,1998,3.696047544,6.25,0.25,3,3.716032267,2.217432737,3.478722572,6.458655834,0.212765962,3,Sub-Saharan Africa
Ivory Coast,1999,3.703722,5.5,1.75,3.099999905,3.723758936,3.542880774,3.499238253,6.487919807,0.191489369,3,Sub-Saharan Africa
Ivory Coast,2000,2.126247406,5.25,2,3.099999905,3.674104452,2.972907543,3.497967958,6.509679794,0.191489369,3,Sub-Saharan Africa
Ivory Coast,2001,1.286327362,5.25,1,3.200000048,3.697604656,2.577768564,3.471491575,6.502744198,0.170212761,3,Sub-Saharan Africa
Ivory Coast,2002,4.139384747,5,0,3.299999952,3.699514866,2.253062248,3.50626111,6.444488525,0.191489369,3,Sub-Saharan Africa
Ivory Coast,2003,1.654184461,4.75,0,3.400000095,3.73392272,2.585806131,3.510469913,6.425712109,0.212765962,3,Sub-Saharan Africa
Ivory Coast,2004,1.847482204,5.25,0,3.5,3.912588835,1.851095557,3.508545637,6.394459724,0.234042555,3,Sub-Saharan Africa
Jamaica,1990,2.931946993,13.75,9.75,7.400000095,3.775770664,-0.313451558,3.866739988,7.962208271,0.846153855,0,Latin America and Caribbean
Jamaica,1993,2.298341513,14,9,7.800000191,3.916161299,3.243870497,3.939471722,8.098988533,0.692307711,0,Latin America and Caribbean
Jamaica,1995,3.722813606,13.75,9,8.100000381,3.858499289,1.592651129,4.018692017,8.193889618,0.769230783,0,Latin America and Caribbean
Jamaica,1996,3.50975275,13.75,9,8.199999809,3.937684536,2.626498938,4.051389217,8.199882507,0.769230783,0,Latin America and Caribbean
Jamaica,1994,1.949219942,13.75,9,8,4.131552696,4.027772903,4.146617413,8.111310005,0.692307711,0,Latin America and Caribbean
Jamaica,1989,1.817206144,13.75,10,7.300000191,3.841639042,1.624578118,3.834438324,7.925712109,0.769230783,0,Latin America and Caribbean
Jamaica,1999,2.902242899,12.75,9,8.600000381,3.666341305,2.720630646,3.949002028,8.180843353,0.769230783,0,Latin America and Caribbean
Jamaica,1997,3.962937593,13.5,9,8.300000191,3.922399282,2.535490036,4.107283592,8.215009689,0.769230783,0,Latin America and Caribbean
Jamaica,1991,2.252150297,14,9.5,7.599999905,3.775339127,1.296272516,3.958868027,8.023644447,0.769230783,0,Latin America and Caribbean
Jamaica,1992,2.299672604,14,9.25,7.699999809,3.872516394,3.002912521,3.948875427,8.058442116,0.769230783,0,Latin America and Caribbean
Jamaica,1998,4.276230812,13.5,9,8.5,3.779321909,2.814332485,4.012444496,8.201881409,0.769230783,0,Latin America and Caribbean
Jordan,1989,1.734297752,5.5,-3.5,6.599999905,3.533361912,0.60529983,4.090215683,7.650641441,0.117647059,5,Middle East and North Africa
Jordan,1990,1.823994398,5.25,-3,6.800000191,3.808446884,0.392271817,4.206373215,7.59676075,0.117647059,5,Middle East and North Africa
Jordan,1991,2.162438393,5.25,-2.5,7,4.048438072,-0.032695323,4.331622601,7.416408062,0.117647059,5,Middle East and North Africa
Jordan,1992,5.380340576,4.75,-2,7.199999809,4.125775814,0.936424553,4.529685974,7.389490128,0.111111112,5,Middle East and North Africa
Jordan,1993,3.809698105,4.75,-2,7.400000095,4.085278988,-0.283483058,4.415825844,7.295818806,0.111111112,5,Middle East and North Africa
Jordan,1994,3.78744483,4.5,-2,7.599999905,3.916665554,0.766782999,4.399523258,7.415201187,0.111111112,5,Middle East and North Africa
Jordan,1995,3.997974157,4.25,-2,7.800000191,3.918814659,-0.598463714,4.384012699,7.415186405,0.055555556,5,Middle East and North Africa
Jordan,1996,4.031404972,4.5,-2,7.900000095,3.86815691,0.04576895,4.255073071,7.424943924,0.055555556,5,Middle East and North Africa
Jordan,1997,4.710666656,4.25,-2,8.100000381,3.945889235,0.197817609,4.288581371,7.452454567,0.055555556,5,Middle East and North Africa
Jordan,1998,4.425614357,4.5,-2,8.300000191,3.967861891,0.223927692,4.358874321,7.44259119,0.055555556,5,Middle East and North Africa
Jordan,1999,3.850942612,4.5,-2,8.5,3.896555901,4.979697704,4.269246101,7.444601536,0.055555556,5,Middle East and North Africa
Jordan,2000,2.621986389,4.25,-2,8.699999809,3.801865339,3.917228699,4.162662029,7.443741798,0.055555556,5,Middle East and North Africa
Jordan,2001,4.279979229,4,-2,8.899999619,3.768203974,1.937903166,4.113288879,7.459166527,0.055555556,5,Middle East and North Africa
Jordan,2002,3.673966885,3.5,-2,9,3.733184814,9.626889229,4.226489067,7.476036072,0.055555556,5,Middle East and North Africa
Jordan,2003,3.965483427,3.75,-2,9.199999809,3.740296364,2.002507687,4.206380844,7.502667427,0.055555556,5,Middle East and North Africa
Jordan,2004,3.606609344,3.75,-2.25,9.399999619,3.858864546,1.268541932,4.198762894,7.534687519,0.055555556,5,Middle East and North Africa
Kenya,1991,3.850940943,5,-5,4.900000095,3.136929274,0.751836896,3.405300617,6.103601456,0.06818182,3,Sub-Saharan Africa
Kenya,1990,4.455774784,4.75,-5.5,4.699999809,3.107774973,0.004720678,3.317952394,6.092417717,0.06818182,3,Sub-Saharan Africa
Kenya,1992,2.860217571,4,-5,5,3.246203184,0.664461911,3.444522142,6.110742569,0.088888891,3,Sub-Saharan Africa
Kenya,1993,4.611242771,4.5,-5,5.099999905,3.297377586,0.230995268,3.351869345,6.091807365,0.177777782,3,Sub-Saharan Africa
Kenya,1994,3.841854095,4.5,-4.25,5.300000191,3.268061161,0.07740362,3.283557892,6.051315308,0.200000003,2,Sub-Saharan Africa
Kenya,1995,3.645299435,5,-3.5,5.400000095,3.661087513,0.027277254,3.525031805,6.023303032,0.191489369,2,Sub-Saharan Africa
Kenya,1996,4.139955044,5.5,-2.75,5.5,3.612005949,0.052164249,3.532981157,6.018951416,0.212765962,2,Sub-Saharan Africa
Kenya,1997,3.704771996,4.75,-2,5.699999809,3.484057665,0.358945757,3.667503595,6.033076763,0.212765962,2,Sub-Saharan Africa
Kenya,1998,3.71218133,4.75,-2,5.800000191,3.226867914,0.105814509,3.469214439,6.046134949,0.212765962,2,Sub-Saharan Africa
Kenya,1999,3.707627773,4,0.5,6,3.121765137,0.149939448,3.445875168,6.024558544,0.191489369,2,Sub-Saharan Africa
Kenya,1989,4.561659813,4.5,-6,4.599999905,3.058952093,0.494069129,3.273271084,6.067602158,0.06818182,3,Sub-Saharan Africa
Kenya,2000,2.401216745,3.75,3,6.099999905,3.004159689,0.080986254,3.357871532,6.031278133,0.191489369,2,Sub-Saharan Africa
Kenya,2001,2.857385159,4.75,5.5,6.199999809,3.036525488,0.107174702,3.309065342,6.028617859,0.170212761,2,Sub-Saharan Africa
Kenya,2002,4.151920319,5.25,8,6.400000095,3.072117805,0.873864233,3.456993818,6.008992195,0.191489369,2,Sub-Saharan Africa
Kenya,2004,2.695377111,6.75,7.75,6.699999809,3.214786291,0.210037977,3.410312414,5.999390125,0.234042555,2,Sub-Saharan Africa
Kenya,2003,3.367003679,6.25,8,6.5,3.132514954,0.040831748,3.496969938,6.020091057,0.212765962,2,Sub-Saharan Africa
Laos,1990,0.935274005,4.75,-7,2.799999952,2.612171888,0.333911389,3.462589979,5.290246964,0.111111112,4,East Asia and Pacific
Laos,1991,1.27091229,5,-7,2.900000095,2.495737314,0.56018734,3.465615749,5.39431572,0.111111112,4,East Asia and Pacific
Laos,1992,1.304152131,4.75,-7,3,2.427344799,0.693192959,3.199425697,5.430828094,0.111111112,4,East Asia and Pacific
Laos,1993,1.466337085,4.5,-7,3,2.561383486,0.671148837,3.227977991,5.444630146,0.111111112,4,East Asia and Pacific
Laos,1994,1.559254289,4.5,-7,3.099999905,2.834727287,0.691607773,3.29971838,5.470678329,0.222222224,4,East Asia and Pacific
Laos,1995,2.042235374,4,-7,3.200000048,3.066266298,2.251932144,3.439366102,5.500715733,0,4,East Asia and Pacific
Laos,1996,2.480731249,3.25,-7,3.299999952,3.218353271,3.835174561,3.684427738,5.552785397,0,4,East Asia and Pacific
Laos,1997,2.597281456,3,-7,3.299999952,3.145030737,5.392573833,3.619906425,5.595841885,0.222222224,4,East Asia and Pacific
Laos,1998,2.706656456,2.5,-7,3.400000095,3.122309923,8.528709412,3.714996099,5.639410019,0.222222224,4,East Asia and Pacific
Laos,1999,2.633702517,2.5,-7,3.5,3.17355299,4.939863205,3.720008612,5.683828354,0.222222224,4,East Asia and Pacific
Laos,2000,2.392055988,2.75,-7,3.599999905,3.596102476,3.538570881,3.867311478,5.702104092,0.222222224,4,East Asia and Pacific
Laos,2001,2.062709332,3,-7,3.700000048,3.580064058,3.548348427,3.78833127,5.753101349,0.222222224,4,East Asia and Pacific
Laos,2002,2.09396553,3.25,-7,3.700000048,3.400856256,1.95314908,3.785521746,5.790991306,0.222222224,4,East Asia and Pacific
Laos,2003,2.11482501,3,-7,3.799999952,3.340897322,1.351387501,3.623968124,5.829815865,0.222222224,4,East Asia and Pacific
Laos,2004,2.039400339,2.75,-7,3.900000095,3.340680838,1.36632812,3.568267584,5.871053219,0.200000003,4,East Asia and Pacific
Lesotho,2000,0.824560523,12.25,6.5,4.599999905,3.348306656,32.08689117,4.687269688,5.916024208,0.191489369,3,Sub-Saharan Africa
Lesotho,2001,2.30788064,12.75,7.5,4.699999809,3.35768342,20.22132301,4.645413399,5.902413368,0.170212761,3,Sub-Saharan Africa
Lesotho,1994,2.971063375,10.5,8,4,2.955765724,0.351379246,4.84768343,5.790438652,0.200000003,3,Sub-Saharan Africa
Lesotho,2004,2.993949413,12.5,8,5.099999905,4.064713001,12.55619717,4.793410301,5.970240593,0.212765962,3,Sub-Saharan Africa
Lesotho,2002,2.027106047,13,8,4.800000191,3.483993769,15.04044628,4.589681149,5.942210197,0.191489369,3,Sub-Saharan Africa
Lesotho,1999,2.565668106,12,5,4.5,3.304777622,29.3443737,4.768675327,5.881661892,0.191489369,3,Sub-Saharan Africa
Lesotho,2003,2.488431454,12.75,8,5,3.803818703,16.45225716,4.624421597,5.9702425,0.212765962,3,Sub-Saharan Africa
Madagascar,1989,3.665937901,9.75,-0.25,2.900000095,2.807264805,0.135251835,3.113780975,5.65444231,0.06818182,1,Sub-Saharan Africa
Madagascar,1990,4.04941082,10.75,3.5,3,2.791118622,0.119142823,3.139784575,5.659286022,0.06818182,1,Sub-Saharan Africa
Madagascar,1996,3.292869568,13,7.75,3.599999905,3.092508078,0.192411199,3.387735605,5.518054962,0.191489369,1,Sub-Saharan Africa
Madagascar,1997,3.7045331,12.75,7.25,3.700000048,3.183641672,0.307298064,3.456677914,5.504061699,0.191489369,1,Sub-Saharan Africa
Madagascar,1998,4.307792664,12.25,7,3.799999952,3.020055771,0.254372209,3.258261442,5.494019985,0.191489369,1,Sub-Saharan Africa
Madagascar,1999,4.150082588,11.25,7,3.900000095,3.08493948,0.394998819,3.399863005,5.498708248,0.170212761,1,Sub-Saharan Africa
Madagascar,2000,3.860064983,10.75,7,4,3.069009542,0.444961727,3.376816511,5.505635738,0.170212761,1,Sub-Saharan Africa
Madagascar,2001,2.910810471,10,7,4.099999905,3.197260618,1.570587635,3.47226429,5.519642353,0.148936167,1,Sub-Saharan Africa
Madagascar,2002,3.87345767,9,7,4.199999809,3.423588753,2.139290094,3.637720823,5.534874916,0.170212761,1,Sub-Saharan Africa
Madagascar,2003,3.732003927,8.75,7,4.400000095,3.370001554,2.054528236,3.474824667,5.562306404,0.191489369,1,Sub-Saharan Africa
Madagascar,1991,3.76563549,10.75,7.25,3.099999905,2.9150002,0.513059318,3.103283644,5.670155048,0.06818182,1,Sub-Saharan Africa
Madagascar,1992,2.86596489,10.5,9,3.200000048,2.809532166,0.726531327,3.333175182,5.671557903,0.088888891,1,Sub-Saharan Africa
Madagascar,1993,3.992536783,10.5,9,3.299999952,2.896443605,0.515673459,3.284240723,5.577023983,0.177777782,1,Sub-Saharan Africa
Madagascar,1994,3.820814133,11.25,8.75,3.400000095,2.796291828,0.698732078,3.205477476,5.558876514,0.200000003,1,Sub-Saharan Africa
Madagascar,1995,3.264014482,12.25,8.25,3.5,2.728997231,0.455593795,3.203369379,5.549331188,0.170212761,1,Sub-Saharan Africa
Madagascar,2004,4.291435242,9,7,4.5,2.773112297,0.18846342,3.116791964,5.39687109,0.234042555,1,Sub-Saharan Africa
Malawi,1997,3.758713484,10.75,6,4.300000191,3.41340518,0.403807908,3.873041391,4.987987995,0.191489369,2,Sub-Saharan Africa
Malawi,1998,3.33318758,10.75,5.5,4.400000095,3.127889395,0.692565739,3.461874485,5.039488316,0.191489369,2,Sub-Saharan Africa
Malawi,1999,4.273155212,10.75,5,4.5,3.061356544,0.558271527,3.514091492,5.052249908,0.170212761,2,Sub-Saharan Africa
Malawi,2000,4.412249088,10.5,4.75,4.599999905,3.489518404,0.691439033,3.640345812,5.062378407,0.170212761,2,Sub-Saharan Africa
Malawi,1989,3.922177315,2.25,-9,3.400000095,3.236814976,0.007653736,3.325391531,4.93714571,0.06818182,3,Sub-Saharan Africa
Malawi,2002,4.042265892,10.25,5.25,4.800000191,3.242734909,1.491247416,3.564873457,5.051595211,0.191489369,2,Sub-Saharan Africa
Malawi,1990,3.993252039,3.75,-8.75,3.5,3.149405956,1.263837457,3.482562542,4.91028738,0.06818182,2,Sub-Saharan Africa
Malawi,1991,3.980879068,5.5,-5,3.599999905,2.932787657,0.584201753,3.541468382,4.874704361,0.06818182,2,Sub-Saharan Africa
Malawi,1992,3.903575897,7.5,-1.25,3.700000048,3.168932199,1.238844156,3.509177446,4.894143105,0.088888891,2,Sub-Saharan Africa
Malawi,1993,4.123256683,9.75,2.5,3.799999952,3.147233009,-1.302450776,3.377836943,4.956001759,0.177777782,2,Sub-Saharan Africa
Malawi,1994,3.880911112,10.75,6,3.900000095,3.144420624,-0.394548118,3.748464346,4.870301723,0.200000003,2,Sub-Saharan Africa
Malawi,1995,3.620823145,11.25,6,4,2.78069973,0.386352807,3.472648621,4.958045483,0.191489369,2,Sub-Saharan Africa
Malawi,1996,4.346399307,11.25,6,4.099999905,3.388882637,2.11479044,4.123015404,4.84566927,0.191489369,2,Sub-Saharan Africa
Malawi,2001,3.791004658,10.5,4.75,4.699999809,3.332999945,3.29565239,3.76800704,5.063555717,0.170212761,2,Sub-Saharan Africa
Malawi,2003,3.810797215,10,5.75,4.900000095,3.33189106,1.124378681,3.666817188,4.974663734,0.212765962,2,Sub-Saharan Africa
Malawi,2004,4.207508087,10,6,5,3.527761459,0.221375123,4.076108932,4.965578556,0.234042555,2,Sub-Saharan Africa
Malaysia,1989,0,7.25,4,5.699999809,4.141458511,1.313416481,3.892332315,7.679501534,0.111111112,3,East Asia and Pacific
Malaysia,1990,0.523521125,6.5,4,5.800000191,4.195930481,2.039636135,4.029071808,7.744815826,0.111111112,3,East Asia and Pacific
Malaysia,1991,0.299845576,5.75,4,6,4.267973423,4.293264389,4.179179192,7.802580833,0.111111112,3,East Asia and Pacific
Malaysia,1992,1.894431829,5.5,3.75,6.099999905,4.311358452,5.29812336,4.282512188,7.860770226,0.111111112,3,East Asia and Pacific
Malaysia,1993,1.430628061,5.25,3.5,6.199999809,4.354477406,8.137868881,4.400437355,7.924868584,0.111111112,3,East Asia and Pacific
Malaysia,1994,0.704683721,4.75,3.25,6.300000191,4.330521107,8.762883186,4.312507153,7.98378706,0.222222224,3,East Asia and Pacific
Malaysia,1995,0.831297517,5,3,6.400000095,4.368443966,7.482896805,4.369709015,8.052558899,0,3,East Asia and Pacific
Malaysia,1996,0.536493361,4.5,3,6.599999905,4.490334034,5.829421997,4.508159637,8.115391731,0,3,East Asia and Pacific
Malaysia,1997,0.402223617,4.5,3,6.699999809,4.544247627,4.703505516,4.585216999,8.183940887,0.222222224,3,East Asia and Pacific
Malaysia,1998,0.388545305,4.75,3,6.800000191,4.517167091,5.035522938,4.501924038,8.254174232,0.222222224,3,East Asia and Pacific
Malaysia,1999,0.778209567,4.5,3,6.900000095,4.535706997,5.127856255,4.525863647,8.299992561,0.222222224,3,East Asia and Pacific
Malaysia,2000,0.941764057,4.25,3,7.099999905,4.751378536,2.99742651,4.540615559,8.199044228,0.222222224,3,East Asia and Pacific
Malaysia,2001,0.162961304,4,3,7.199999809,4.798360825,4.921466351,4.567048073,8.23446846,0.222222224,3,East Asia and Pacific
Malaysia,2002,0.269882619,3.5,3,7.300000191,4.785907269,4.038428783,4.611125946,8.295687675,0.222222224,3,East Asia and Pacific
Malaysia,2003,0.279171407,3.5,3,7.400000095,4.704132557,0.597029328,4.53219223,8.277649879,0.222222224,3,East Asia and Pacific
Malaysia,2004,0.109741956,3.75,3,7.5,4.684954166,3.176562309,4.511418819,8.307429314,0.200000003,3,East Asia and Pacific
Mali,1997,4.071927071,12,6,1.299999952,3.049831867,4.518365383,3.590111494,5.260511398,0.191489369,1,Sub-Saharan Africa
Mali,1998,3.909036636,12.25,6,1.299999952,2.997421265,1.71024704,3.576595068,5.265226364,0.191489369,1,Sub-Saharan Africa
Mali,1994,4.132936001,11.25,6.75,1.200000048,2.736571312,-0.768477678,3.491804361,5.291875362,0.177777782,1,Sub-Saharan Africa
Mali,1995,4.011476994,11.5,6.5,1.200000048,2.762432575,0.151653633,3.441235065,5.244739532,0.170212761,1,Sub-Saharan Africa
Mali,1993,4.359530449,11,7,1.100000024,2.903421164,0.049743805,3.543866396,5.236085415,0.177777782,1,Sub-Saharan Africa
Mali,1992,3.942298412,11,7,1.100000024,2.841964483,0.236649796,3.518314838,5.24152565,0.088888891,1,Sub-Saharan Africa
Mali,1999,3.531842947,12.25,6.25,1.399999976,3.262621641,2.544700861,3.604329348,5.303227425,0.191489369,1,Sub-Saharan Africa
Mali,2000,3.099201679,12,6.5,1.399999976,3.21029377,0.341512561,3.562368393,5.333969116,0.191489369,1,Sub-Saharan Africa
Mali,1996,4.424487114,11.75,6.25,1.200000048,3.135765076,0.988076389,3.758117437,5.227298737,0.191489369,1,Sub-Saharan Africa
Mali,2004,4.504374504,11,7,1.600000024,3.461822271,7.293393612,3.669271946,5.466628551,0.212765962,1,Sub-Saharan Africa
Mali,1990,4.07603693,10.25,1.75,1,2.795393944,0.3619757,3.543201447,5.183835506,0.06818182,1,Sub-Saharan Africa
Mali,1991,3.913374186,11.25,5.25,1,2.812979698,0.316938609,3.487644911,5.278598309,0.06818182,1,Sub-Saharan Africa
Mali,2001,2.247091055,11.5,6.75,1.5,3.275290489,0.084733494,3.642508268,5.370567322,0.170212761,1,Sub-Saharan Africa
Mali,2003,3.804966211,11,7,1.600000024,3.505465984,4.629049301,3.917348146,5.456611156,0.191489369,1,Sub-Saharan Africa
Mali,2002,3.249453545,11.25,7,1.5,3.287737608,3.403119802,3.673331499,5.372806072,0.170212761,1,Sub-Saharan Africa
Mali,1989,3.4172194,9,-1.75,1,2.806758165,-0.310075909,3.499296427,5.183563709,0.06818182,1,Sub-Saharan Africa
Mauritania,1991,3.299800396,5,-6,1.5,3.90866518,0.353300542,4.038488388,6.060293674,0.06818182,4,Sub-Saharan Africa
Mauritania,1990,3.771206379,4.75,-6.25,1.399999976,3.917378187,0.201240674,4.143588543,6.040045738,0.06818182,4,Sub-Saharan Africa
Mauritania,2003,4.642841339,7,-5,2.400000095,3.521088123,8.220651627,3.964240551,6.015986443,0.212765962,1,Sub-Saharan Africa
Mauritania,1992,3.786170721,5.5,-6,1.600000024,3.820826292,0.660672367,4.10646534,6.015791416,0.088888891,4,Sub-Saharan Africa
Mauritania,1995,3.854472399,7,-6,1.799999952,3.545680761,1.28741169,3.808069944,6.026730537,0.191489369,4,Sub-Saharan Africa
Mauritania,2002,4.605531693,7.25,-5.75,2.299999952,3.833775282,3.708950758,4.307332039,6.016421318,0.191489369,4,Sub-Saharan Africa
Mauritania,2004,3.701373577,7.25,-2.5,2.400000095,3.504307747,10.22914314,4.029718876,5.997969151,0.234042555,4,Sub-Saharan Africa
Mauritania,1994,4.029487133,6.75,-6,1.700000048,3.449797153,0.515531421,3.742871284,5.99750042,0.200000003,4,Sub-Saharan Africa
Mauritania,2000,4.389466763,6.75,-6,2.099999905,3.792950869,0.010850737,4.093621254,5.990979195,0.191489369,4,Sub-Saharan Africa
Mauritania,1993,3.863320827,6,-6,1.600000024,3.785326958,0.200822651,3.956966162,6.006393909,0.177777782,4,Sub-Saharan Africa
Mauritania,1989,3.273832321,4.25,-6.5,1.399999976,3.893641233,0.184479818,4.19847393,6.049188614,0.06818182,4,Sub-Saharan Africa
Mauritania,1998,4.356575012,6.25,-6,2,3.558033705,0.288368523,3.79768014,6.061433792,0.212765962,4,Sub-Saharan Africa
Mauritania,1999,4.272373199,6.75,-6,2,3.423670053,0.061343264,3.643499851,5.992005348,0.191489369,4,Sub-Saharan Africa
Mauritania,2001,4.051092148,7.25,-6,2.200000048,3.727038383,0.072825946,4.01237154,6.026852608,0.170212761,4,Sub-Saharan Africa
Mauritania,1996,3.757005215,7.25,-6,1.799999952,3.100703478,0.158040658,3.575197458,5.967803955,0.212765962,4,Sub-Saharan Africa
Mauritania,1997,4.654607296,7,-6,1.899999976,3.613372803,0.493845493,3.804710627,6.033171654,0.212765962,4,Sub-Saharan Africa
Mauritius,1994,0,12,10,6,4.082686901,0.456357837,4.135917187,7.939580441,0.177777782,0,Sub-Saharan Africa
Mauritius,1991,2.323118687,12.5,10,5.400000095,4.157862186,1.634055972,4.265929222,7.793865681,0.045454547,0,Sub-Saharan Africa
Mauritius,1992,1.569268227,12.25,10,5.599999905,4.173723698,1.546653152,4.278819084,7.855570793,0.06666667,0,Sub-Saharan Africa
Mauritius,1993,2.427077293,11.5,10,5.800000191,4.132046223,0.608271003,4.190394402,7.889863014,0.155555561,0,Sub-Saharan Africa
Mauritius,1998,3.198459864,13.5,10,6.699999809,4.152386665,0.829075694,4.163128376,8.078130722,0.191489369,0,Sub-Saharan Africa
Mauritius,1995,2.096780062,12.5,10,6.199999809,4.064616203,0.451452166,4.163273335,7.97444725,0.170212761,0,Sub-Saharan Africa
Mauritius,1996,2.220289946,12.75,10,6.300000191,4.038175583,0.561766446,4.181449413,8.000487328,0.191489369,0,Sub-Saharan Africa
Mauritius,1997,3.023970604,13.75,10,6.5,4.071716785,0.462655395,4.112215519,8.033998489,0.191489369,0,Sub-Saharan Africa
Mauritius,1989,2.18163991,13.25,10,5.099999905,4.163484097,0.908576608,4.131122589,7.700043678,0.045454547,0,Sub-Saharan Africa
Mauritius,1990,2.219897509,12.75,10,5.300000191,4.165951252,1.107504249,4.239805222,7.757930756,0.045454547,0,Sub-Saharan Africa
Mauritius,2004,0.328868538,13,10,7.800000191,4.124210835,0.672772765,4.073847771,8.285806656,0.212765962,0,Sub-Saharan Africa
Mauritius,2000,3.326601267,13.25,10,7.099999905,4.18485117,0.291878849,4.197433472,8.169319153,0.170212761,0,Sub-Saharan Africa
Mauritius,2001,1.361657023,13,10,7.300000191,4.157869816,1.150110006,4.210883141,8.182375908,0.148936167,0,Sub-Saharan Africa
Mauritius,2002,1.029127598,13,10,7.400000095,4.11717701,5.796783924,4.126236439,8.258950233,0.170212761,0,Sub-Saharan Africa
Mauritius,1999,2.96969533,13.25,10,6.900000095,4.118420601,1.320107222,4.194843292,8.120912552,0.170212761,0,Sub-Saharan Africa
Mauritius,2003,2.787310362,13,10,7.599999905,4.226202488,-0.610058248,4.135706902,8.273456573,0.191489369,0,Sub-Saharan Africa
Mexico,1992,2.067060947,9.75,2,5.800000191,2.923204184,0.970272183,2.980892181,8.49773407,0.611111104,3,Latin America and Caribbean
Mexico,1996,2.244956017,11.5,5.5,6.300000191,2.820706844,2.601813793,3.072848558,8.564653397,0.611111104,2,Latin America and Caribbean
Mexico,1990,1.870478272,10.25,0,5.5,2.992119551,1.098041415,2.919813395,8.447065353,0.611111104,3,Latin America and Caribbean
Mexico,1991,1.937886,10,1,5.699999809,2.944278002,1.249007463,2.947682858,8.467946053,0.555555582,3,Latin America and Caribbean
Mexico,1995,2.794844389,11,5,6.199999809,2.724422932,1.088553786,2.953538656,8.5386343,0.611111104,3,Latin America and Caribbean
Mexico,2000,2.06782341,10.75,8,6.900000095,3.424078941,2.946952343,3.49085927,8.59676075,0.666666687,2,Latin America and Caribbean
Mexico,1989,2.133983374,11,0,5.400000095,2.970325708,0.844124496,2.594208002,8.455280304,0.611111104,3,Latin America and Caribbean
Mexico,1998,2.079322815,11.75,7,6.599999905,3.468123674,2.759192705,3.401828051,8.516261101,0.666666687,2,Latin America and Caribbean
Mexico,1999,1.93246901,11.5,7.5,6.699999809,3.410054207,3.195625067,3.41356945,8.565085411,0.666666687,2,Latin America and Caribbean
Mexico,1994,2.38437891,10.25,4.5,6.099999905,2.723778725,1.20816505,3.009217978,8.537280083,0.722222209,3,Latin America and Caribbean
Mexico,2001,1.556746364,10.5,8,7,3.425483704,2.84624505,3.476816654,8.619293213,0.611111104,2,Latin America and Caribbean
Mexico,2002,2.923568726,9.75,8,7.099999905,3.432019472,3.085841894,3.494481802,8.668645859,0.611111104,2,Latin America and Caribbean
Mexico,1993,2.228343487,10,3,5.900000095,2.795136929,1.508011222,2.958676815,8.520084381,0.666666687,3,Latin America and Caribbean
Mexico,2003,1.793170929,9.5,8,7.300000191,3.316329241,4.730951309,3.393633127,8.653465271,0.666666687,2,Latin America and Caribbean
Mexico,2004,1.751610398,9.75,8,7.400000095,3.289243937,3.250222445,3.354773045,8.648905754,0.666666687,2,Latin America and Caribbean
